system:index,NDBI,NDVI,NDWI,SR_B2,SR_B3,SR_B4,SR_B5,ST_B10,date,precipitation,.geo
00000000000000000a6e,-0.09653142944935655,0.23029151696993716,-0.15647189128037253,14236.412349031658,16279.069820624596,16937.034946044452,26978.936539698425,35878.04466518972,1459468800000,0.1062149927020073,"{""type"":""Point"",""coordinates"":[5.1722985941361195,50.9593827223628]}"
00000000000000000a73,-0.27130717876990795,0.3528360482163429,-0.08270142746109369,9059.371317718065,11780.84933180055,11603.169492743218,24266.47463716052,32264.478373329508,1459468800000,0.08457398414611816,"{""type"":""Point"",""coordinates"":[3.7450161516460025,50.752391251461844]}"
00000000000000000a74,-0.32789237186327524,0.11602012559790623,0.22900103471650501,20694.469759499076,20766.103956169067,20386.853778283767,25738.152625587027,30318.149423651626,1459468800000,0.09923942387104034,"{""type"":""Point"",""coordinates"":[4.682314733979272,51.192299406788486]}"
00000000000000000aaa,-0.1008433786835782,0.21180953112001297,-0.11396472725041436,17345.44859879897,19508.309765513284,19546.551186731478,29339.810551901624,38684.980340291666,1459468800000,0.09930213540792465,"{""type"":""Point"",""coordinates"":[4.674181333657787,50.96759192740219]}"
00000000000000000b9b,-0.10099238895140261,0.2537275305611282,-0.1781221700260899,12872.89892058046,15120.93480591894,15790.868325112593,26431.535992565594,36160.72385445709,1459468800000,0.1062149927020073,"{""type"":""Point"",""coordinates"":[5.171500415047553,50.95891005765113]}"
00000000000000000c4a,-0.049496956789733475,0.19246882398725956,-0.13890261966521403,8853.480656075315,10031.05817887614,9924.331641659312,14680.504339511619,41565.60370697263,1459468800000,0.1145782545208931,"{""type"":""Point"",""coordinates"":[8.648622693604633,49.60612135735988]}"
00000000000000000a5a,-0.11279930548500033,0.28379456394390196,-0.164265468098263,8296.353440285204,9370.452834224598,9129.786381461676,16464.811550802136,40981.678431372544,1459555200000,0.1272886097431183,"{""type"":""Point"",""coordinates"":[5.535287256290827,51.08697989900715]}"
00000000000000000a9b,-0.3420537124311022,0.10175175866146291,0.2525148495066262,21817.32067087156,21855.812356651375,21691.047090022934,26605.224197247717,29950.367044151382,1459555200000,0.1386563926935196,"{""type"":""Point"",""coordinates"":[3.1073111917906004,50.844650052257634]}"
00000000000000000b8e,-0.14903728378466335,0.3179403306531072,-0.16679928817822146,8335.276462196856,9445.360699001425,9208.818473609128,18241.98787446505,40780.82482168331,1459555200000,0.1272886097431183,"{""type"":""Point"",""coordinates"":[5.534471240798047,51.086498316093376]}"
00000000000000000c18,-0.09477295553730562,0.28975835337217193,-0.18949679198182948,8907.437145839549,9870.365419027738,9637.825380256485,17648.28377572323,42030.47971965405,1459555200000,0.16259609162807465,"{""type"":""Point"",""coordinates"":[9.478804750432028,48.95706798532346]}"
00000000000000000c56,-0.08486562964088241,0.25542250384382714,-0.15967464716733276,8395.058425629972,9323.529770311456,9042.734037017764,15298.431427934293,41145.60343417826,1459555200000,0.1467665284872055,"{""type"":""Point"",""coordinates"":[8.561955605529858,49.08878983044226]}"
00000000000000000995,-0.08219341795573484,0.01623018572006142,0.06296750635821984,33113.36417307543,31708.295424531963,31916.983143012505,32805.87415520858,36112.83849918434,1459641600000,0.28089427947998047,"{""type"":""Point"",""coordinates"":[9.306268753371045,46.82339259035066]}"
000000000000000009a3,-0.23242700698835497,-0.004964981317159957,0.23861536791156535,44277.176209498444,42376.71534250629,42242.65172362776,41825.40974996301,29469.151131824226,1459641600000,0.13985155522823334,"{""type"":""Point"",""coordinates"":[8.140410028341298,49.34712784997364]}"
00000000000000000a53,-0.2293292562626434,0.050577370169376974,0.18432546770551436,25581.089822064052,25107.65010676155,24929.34626334518,27576.175658362976,28030.695658362984,1459641600000,0.12842966616153717,"{""type"":""Point"",""coordinates"":[3.8230058290707705,51.15654187544091]}"
00000000000000000aa9,-0.3031749359574923,0.23802003718684128,0.08170865768432836,19085.38491130583,19164.414832229108,18539.79383059058,25271.67371945572,32235.307900548552,1459641600000,0.11952690035104752,"{""type"":""Point"",""coordinates"":[3.107935465938082,51.11443012509217]}"
00000000000000000ad3,-0.12300601233646091,0.06431483733310076,0.047181756364784215,26742.504055964873,26030.87556746297,26662.77197291061,30118.09637567909,35116.49944183969,1459641600000,0.2159109115600586,"{""type"":""Point"",""coordinates"":[1.987639835472447,49.02358885483876]}"
00000000000000000b58,-0.2118276539905705,0.04343351226123389,0.17553100230889326,26167.88283029612,26079.343465261954,25782.394077448746,28108.801395216404,28106.65845671981,1459641600000,0.12842966616153717,"{""type"":""Point"",""coordinates"":[3.822212109083256,51.156051374325024]}"
00000000000000000b97,-0.3332258582778979,0.14627036518289804,0.1971412920045878,25980.6199572345,25190.563863150393,24674.709479686386,28808.75716322166,27600.736065573772,1459641600000,0.11952690035104752,"{""type"":""Point"",""coordinates"":[3.1071506641526754,51.11393070577418]}"
00000000000000000c45,-0.17765646785222525,0.28270438412949006,-0.054050793735624894,8394.205964243845,10010.617379835876,8927.71644196952,16032.404821219227,36996.41090269636,1459641600000,0.12957490980625153,"{""type"":""Point"",""coordinates"":[8.25689958426152,49.797144787388454]}"
00000000000000000c46,-0.1949662699190609,0.08743156921239907,0.10794286585250025,15833.243278109721,15711.944934818031,15759.34173003802,18670.111284627914,32050.918454644212,1459641600000,0.07345321289749812,"{""type"":""Point"",""coordinates"":[10.400603497503518,53.25375966020072]}"
00000000000000000c4b,-0.08566670219706561,0.262903240961218,-0.1624876608873352,8630.359455481974,9780.058351729213,9397.510963944076,16227.235835172924,40307.748859455474,1459641600000,0.13691280782222748,"{""type"":""Point"",""coordinates"":[8.663640945952638,49.586880336314266]}"
00000000000000000c5e,-0.09628444070808467,0.18634600790414427,-0.0726481849471713,7746.177586850952,8534.994994396713,8205.58774747852,12076.565035487487,40250.042510272695,1459641600000,0.16679176688194275,"{""type"":""Point"",""coordinates"":[9.45828842648512,48.828761811611606]}"
00000000000000000a9a,-0.23615156727816042,0.04674290868553092,0.19616936902995122,29215.768348296995,28511.558572039336,28238.266851931017,31006.17621490665,27156.894969360128,1459728000000,0.12842966616153717,"{""type"":""Point"",""coordinates"":[3.893624612454193,51.11105904469576]}"
00000000000000000ac6,-0.34159214048349895,0.023948757266451355,0.3279942588815081,29729.498277153547,28540.93355805244,28051.3802247191,29424.635955056172,27698.095505617966,1459728000000,0.25049275159835815,"{""type"":""Point"",""coordinates"":[2.4961512605063616,48.69490851618928]}"
00000000000000000b82,-0.2319564764593945,0.04866387068184831,0.1912513462300397,28611.933808336296,28188.817741360883,27848.344852155325,30693.84909155682,27324.076522978274,1459728000000,0.12842966616153717,"{""type"":""Point"",""coordinates"":[3.8928308924666792,51.11056854357988]}"
00000000000000000c0e,-0.2235812240034875,0.12782110843059016,0.08648717546061158,13382.589798238136,14625.31649616368,14986.253978402956,19378.38931514634,32832.37262006251,1459728000000,0.1290106326341629,"{""type"":""Point"",""coordinates"":[4.441010480472048,51.25559634624215]}"
00000000000000000c58,-0.12691048452590767,0.2774667638422162,-0.14201217621623052,8537.59791726931,9651.66444894417,9347.676091987269,16866.86592421174,42332.11664738213,1459728000000,0.11071254312992096,"{""type"":""Point"",""coordinates"":[8.228365796620519,50.41745033493331]}"
00000000000000000993,-0.20913573011369851,0.3656321789444246,-0.14389678986052495,8314.064466378779,8940.347779148671,8421.458590376309,18996.17851634794,40755.61196792103,1459900800000,0.2749353349208832,"{""type"":""Point"",""coordinates"":[8.461331531157798,47.19390821508358]}"
0000000000000000098e,-0.15158355959459274,0.3067086095841515,-0.13230601907252426,8370.092091936112,9355.178885858979,8795.873860537591,16568.404752629525,40934.403038566415,1459987200000,0.18621830642223358,"{""type"":""Point"",""coordinates"":[15.521867680082952,46.6548965388441]}"
00000000000000000a8d,-0.06724285233805517,0.19360991752742737,-0.13124397315257533,8882.7541418633,9951.05300150613,10015.526142150182,14883.388797245929,42256.45348920606,1459987200000,0.1308259516954422,"{""type"":""Point"",""coordinates"":[4.527401104281509,50.834701797807405]}"
00000000000000000a8e,-0.1804531057022627,0.3592944302855082,-0.16345494234426747,8418.937132194633,9457.123080235397,8911.913090282764,19120.08002009473,40772.03495048085,1459987200000,0.13130700588226318,"{""type"":""Point"",""coordinates"":[4.596847144087875,50.78879981156322]}"
00000000000000000a99,-0.06937077397492691,0.2107496959214352,-0.1398480048068488,9091.703152927721,9995.854579252164,9912.902337885178,15303.794666476013,42052.38907557018,1460160000000,0.12617316842079163,"{""type"":""Point"",""coordinates"":[5.670157226753351,50.94905990342407]}"
00000000000000000b83,-0.06816531751738941,0.21594118492109526,-0.14398034095911297,8949.259659416142,9830.316614195763,9701.581139095593,15138.921508299942,41968.67952203778,1460160000000,0.12617316842079163,"{""type"":""Point"",""coordinates"":[5.669350129462677,50.94858277961135]}"
00000000000000000b9e,-0.3337561557546389,0.5118938795740741,-0.15924835080848865,8100.94659849453,9568.620153387303,8497.32985371396,26690.64174122994,40655.486649623635,1460160000000,0.12835077941417694,"{""type"":""Point"",""coordinates"":[5.043029254596724,51.27600119266272]}"
00000000000000000c59,-0.14606886069155728,0.2722270503276732,-0.08412501820976148,8353.871573494498,10492.687891215199,9541.474854306067,16697.35103244838,36703.159004244924,1460160000000,0.11244363337755203,"{""type"":""Point"",""coordinates"":[7.185975120659636,50.660587278973495]}"
0000000000000000058f,-0.2200770250697376,-0.01973928998148629,0.23862867508202593,39914.41499321088,38089.58900879011,38113.3931965983,36646.75294790252,31543.73472450511,1460246400000,0.1015547513961792,"{""type"":""Point"",""coordinates"":[7.120952509098288,50.98002390113919]}"
00000000000000000a47,-0.07123800791192629,0.2618844559584052,-0.20025077796246707,9452.614449213163,10633.797711015737,10753.296852646636,18543.20114449213,46556.31244635194,1460246400000,0.1369335800409317,"{""type"":""Point"",""coordinates"":[3.605588979906856,50.933060648844304]}"
00000000000000000a52,-0.22648390856767645,0.412783152160192,-0.16703674673462515,8462.628354684035,9535.048379016673,8783.289272167747,21478.71652472625,44248.89071781292,1460246400000,0.1326451450586319,"{""type"":""Point"",""coordinates"":[4.245853463766937,50.92797727364338]}"
00000000000000000a77,-0.31436304073062943,0.10337609706629361,0.22315012411578428,19953.637145497196,19932.832042078324,19721.174710356107,24269.417371526044,29275.3738005544,1460246400000,0.11036241799592972,"{""type"":""Point"",""coordinates"":[3.036607685487162,51.24935360476733]}"
00000000000000000a98,-0.06649981024312453,0.21990952082325588,-0.16901442538276387,9080.845331994838,10399.164706725946,10686.912304603475,16788.603398824038,41588.37939194034,1460246400000,0.13019965589046478,"{""type"":""Point"",""coordinates"":[4.74032317958355,50.83171865920264]}"
00000000000000000b64,-0.3163093495625624,0.10459566916345256,0.2244975783271271,20076.835998010374,20067.00241597386,19834.499538122647,24468.209123854198,29220.485255453714,1460246400000,0.11036241799592972,"{""type"":""Point"",""coordinates"":[3.035818424600702,51.248858644550396]}"
00000000000000000c1d,-0.04737829528006508,0.2022344406016681,-0.14949398733611713,9008.811558322133,9847.066492183634,9703.434392020936,14692.24121100658,42263.044846855766,1460246400000,0.10349354147911072,"{""type"":""Point"",""coordinates"":[6.263311307983776,51.447132572891874]}"
00000000000000000c60,-0.049522541971031814,0.11287003785426765,-0.08635081187949079,20568.07948339483,21373.84686346864,22313.55276752768,27671.07269372694,37769.90302583027,1460246400000,0.1396295428276062,"{""type"":""Point"",""coordinates"":[8.67217120626788,49.439431241779964]}"
0000000000000000025b,-0.24364357484359864,0.04852734579202199,0.20448531970987133,28513.66357804704,27850.194084105493,27444.85516749822,30240.893086243756,19745.19850320741,1460332800000,0.09728839248418808,"{""type"":""Point"",""coordinates"":[6.9552612321543466,51.110916353462045]}"
00000000000000000a76,-0.24741170740827464,0.41314693117686907,-0.14905300220828058,8116.871575465594,9079.43287553031,8397.38930035234,20776.487452362126,44004.11548141225,1460419200000,0.14533273875713348,"{""type"":""Point"",""coordinates"":[3.6734966298497835,50.707858209241074]}"
00000000000000000c52,-0.159934634090011,0.33580475544051275,-0.15781771021073374,8716.807918872568,10263.145552158676,9662.431660577136,19698.296547610167,39394.506375363504,1460505600000,0.15664905309677124,"{""type"":""Point"",""coordinates"":[9.083438555528247,48.94283007565981]}"
00000000000000000a60,-0.10588796865577392,0.2534975775897806,-0.15145570299774788,8940.73103102386,10172.09185355019,10136.047431396428,17321.224475173745,41823.71734613455,1460592000000,0.1297607123851776,"{""type"":""Point"",""coordinates"":[4.955077945418556,50.87329085832393]}"
00000000000000000891,-0.09263185349209464,0.12354627446501987,-0.05674047043592629,13207.904170444248,14500.51223934724,15257.46201269266,19549.576790571176,36548.79410698098,1460678400000,0.07230447232723236,"{""type"":""Point"",""coordinates"":[-3.1194845376665072,36.984791894118196]}"
00000000000000000c41,-0.31402849801635985,0.03301380364058246,0.2880979029171732,27819.677294615496,27133.308332117325,26889.02298263535,28722.815920035035,27812.926090763172,1460678400000,0.12145623564720154,"{""type"":""Point"",""coordinates"":[8.258852670522927,50.00433245873577]}"
00000000000000000c5f,-0.03659981581525602,0.15913932961915878,-0.13226915304021,9173.756544684396,9856.539059787514,10038.495937782098,13898.755780848547,45738.189014651776,1460764800000,0.07936003059148788,"{""type"":""Point"",""coordinates"":[10.53569196391766,52.265555980241324]}"
0000000000000000055a,-0.27428483814720594,0.021894953942668886,0.25747108903129456,33224.50904329323,31995.193796546366,31752.67836975203,33173.839594074794,23799.183484736885,1460851200000,0.12702324986457825,"{""type"":""Point"",""coordinates"":[4.332533929144869,43.85210181709437]}"
00000000000000000c4f,-0.3859816996931634,-0.012410004741554173,0.4021586773643899,41374.19241349355,38947.9628637614,38426.50477776169,37484.471622991165,25746.365788330684,1460851200000,0.1134323850274086,"{""type"":""Point"",""coordinates"":[8.754691330362949,50.38213425459002]}"
00000000000000000a9e,-0.0873168289374117,0.04694645033201366,0.04508589925064893,26264.141069479818,26308.61367770098,26079.13932339031,28533.104692615492,34461.49799927245,1460937600000,0.13713482022285461,"{""type"":""Point"",""coordinates"":[5.764636659873761,50.137289474846355]}"
00000000000000000c19,-0.17999880958238773,0.3255326682809976,-0.12739983191036833,8372.654161614717,9293.763283645956,8778.997147136437,17391.245988160612,40796.53605306324,1460937600000,0.07002763450145721,"{""type"":""Point"",""coordinates"":[13.791616075617506,51.07496708076917]}"
00000000000000000a4b,-0.17870007036427113,0.030858044638817025,0.14165043794077273,36939.654809619235,35622.6045662754,36154.1474377326,38335.8771829373,35037.43601488691,1461024000000,0.12948501110076904,"{""type"":""Point"",""coordinates"":[5.028051134158198,50.91701234415295]}"
00000000000000000a4e,-0.09623701693900721,0.04683504480801983,0.0494916374056833,29379.629015027418,29281.81632362367,29341.826792963457,32021.60672316787,35340.26885549463,1461024000000,0.1292968988418579,"{""type"":""Point"",""coordinates"":[4.75212642007202,51.146308238523254]}"
00000000000000000aba,-0.10973710882477991,0.2764435292038102,-0.163919306279189,9039.071214713427,10157.22854291417,9983.559880239518,17721.274308525804,45408.71891930425,1461024000000,0.12939679622650146,"{""type"":""Point"",""coordinates"":[4.607664923243535,51.10342060459121]}"
00000000000000000abd,-0.10421849203822683,0.01400266767989789,0.08721324374480265,36400.21160433914,35486.55830716528,35721.84541821296,36689.10640879247,35176.37011133315,1461024000000,0.12962011992931366,"{""type"":""Point"",""coordinates"":[4.748733044170348,51.056430597689996]}"
00000000000000000b77,-0.1562333523706839,0.016274971153876175,0.13329320688186608,39703.38473096738,38430.68968231254,38987.33807956497,40272.39424728107,35009.03770749857,1461024000000,0.12948501110076904,"{""type"":""Point"",""coordinates"":[5.0272484959685775,50.91653076123917]}"
00000000000000000b7c,-0.12011645944163035,0.2929909568706881,-0.16563154236671584,8889.202750855187,9925.126496579249,9625.764110604328,17822.570553021662,45683.01824401367,1461024000000,0.12939679622650146,"{""type"":""Point"",""coordinates"":[4.606862285053914,51.102939021677436]}"
00000000000000000b7f,-0.08772761448755358,0.04003999152067902,0.048385576304056474,30526.645359206683,30992.876150388805,30989.517728472576,33352.10744096454,35340.31954055789,1461024000000,0.12962011992931366,"{""type"":""Point"",""coordinates"":[4.747930405980729,51.05594901477622]}"
000000000000000007c3,-0.038683076608403914,-0.07837365158957334,0.15380390972634891,9324.580246913582,10932.520987654321,10136.770806100218,8662.30341321714,40280.94553376907,1461110400000,0.15529854595661163,"{""type"":""Point"",""coordinates"":[1.5302787586226096,50.22423302718645]}"
00000000000000000ade,-0.03409778257796112,0.06205985237690575,-0.02204441088410874,9765.934503360722,10433.362658700526,10324.215982076177,11807.175354742352,43592.0072442121,1461110400000,0.24064703285694122,"{""type"":""Point"",""coordinates"":[2.3429320892089076,48.85662227499353]}"
00000000000000000277,-0.1699033082291099,0.3396632510799058,-0.15890948227517387,8315.606630418366,9360.430599607307,8955.713864975078,18248.325177465635,43419.044781755016,1461283200000,0.1444855034351349,"{""type"":""Point"",""coordinates"":[16.21014776408654,48.2989002107338]}"
00000000000000000c11,-0.03724432351607639,0.160053162140038,-0.132344610574109,9169.445586499061,9852.874366275437,10030.621848739498,13913.876935898326,45730.33439822211,1461283200000,0.07936003059148788,"{""type"":""Point"",""coordinates"":[10.5356785866145,52.265542602938154]}"
00000000000000000c47,-0.1701192854706003,0.010520341875621989,0.15916290342451717,43189.31900633789,41854.93137612006,41916.83492387267,42806.49508268375,33837.42951846725,1461283200000,0.11522665619850159,"{""type"":""Point"",""coordinates"":[10.095221961858279,50.07452762751911]}"
00000000000000000c53,-0.36942664442371925,0.0031310848020207004,0.3721492237527647,35866.228984269335,34160.41227133604,33733.53178162146,33945.43875008897,19294.91280518186,1461628800000,0.10549511760473251,"{""type"":""Point"",""coordinates"":[6.44828819698387,51.175256722562224]}"
0000000000000000055d,-0.09584102438264233,0.1765365656679843,-0.0836078194090004,18573.543043346464,19625.583434374043,19687.346165504692,27978.107835707786,39706.54993937557,1461801600000,0.13898330926895142,"{""type"":""Point"",""coordinates"":[16.696198697114237,48.13740048878009]}"
00000000000000000245,-0.0960507621058708,0.16795663631040356,-0.07308736543921782,9035.490907746895,10328.066676522767,10328.30558840922,14522.293687167354,41555.986398580724,1461888000000,0.14112791419029236,"{""type"":""Point"",""coordinates"":[8.576581456985163,49.38112849550617]}"
00000000000000000b0c,-0.26591896269377446,0.0866983663931892,0.19288931983817645,22575.955384842673,22411.09624759935,21976.47414684592,26148.175284384703,16026.666124981533,1461888000000,0.14004790782928467,"{""type"":""Point"",""coordinates"":[8.707340136276406,49.42391802921504]}"
00000000000000000c10,-0.24907906958496448,0.1080102661395467,0.1547910404112038,19405.55366897977,19946.266130222946,19548.752915989957,24278.2335006644,16633.728185442196,1461888000000,0.1396295428276062,"{""type"":""Point"",""coordinates"":[8.677602391350977,49.42492132695205]}"
00000000000000000563,-0.21343197290250648,-0.012484026970865574,0.23426398685988908,39545.02878765395,38200.904511055065,37491.766730968986,36564.68355839144,29517.420166196767,1461974400000,0.14224660396575928,"{""type"":""Point"",""coordinates"":[8.035313475612632,49.203705323690606]}"
00000000000000000c2b,-0.21803214859975734,-0.011144825799410873,0.2377124077618719,38779.587096774194,37466.797256210615,36759.1977753059,35938.472821653704,29524.13422321097,1461974400000,0.14224660396575928,"{""type"":""Point"",""coordinates"":[8.035407116734754,49.20396395155171]}"
00000000000000000866,-0.24893562807621383,0.12359295547970446,0.1323138131257288,18394.005170248907,18253.034419085598,18140.478912770508,23252.77967353571,22323.39352980279,1462060800000,0.1396295428276062,"{""type"":""Point"",""coordinates"":[8.661277622394314,49.41557505114403]}"
00000000000000000a61,-0.18397288777683304,0.39275938108055464,-0.20267092741486487,8788.022082469806,9891.470378046162,9411.229543343099,21941.140570285133,45651.81033373831,1462060800000,0.1369335800409317,"{""type"":""Point"",""coordinates"":[3.606173122144858,50.9780217647662]}"
00000000000000000a97,0.026146409200978805,0.08175009587978682,-0.1257899114055112,8965.591629040353,9956.241453450872,10333.1004085143,12194.68236221601,47742.15881889198,1462060800000,0.14114198088645935,"{""type"":""Point"",""coordinates"":[3.604425154531907,50.84312949879841]}"
00000000000000000aa6,-0.11986310221957813,0.16099042811716235,-0.04236517731119025,19645.83920814641,20296.277148757385,20292.08509577726,27321.742647582432,37746.71843623159,1462060800000,0.12864038348197937,"{""type"":""Point"",""coordinates"":[4.037466294236251,51.154829580636374]}"
00000000000000000c5d,-0.24511542499245903,0.13286128407818892,0.1181496741361052,17493.947555030278,17446.725217905154,17369.406189983743,22680.806470675125,23730.137981976655,1462060800000,0.1396295428276062,"{""type"":""Point"",""coordinates"":[8.659520736579253,49.41562856035668]}"
00000000000000000c1a,-0.1251221024099719,0.03908686804424567,0.08381594126963651,36046.711395481834,35068.48076923076,35253.477480697744,38090.305905061476,38365.237489276515,1462147200000,0.07005590200424194,"{""type"":""Point"",""coordinates"":[13.791616075617506,50.97497173964565]}"
000000000000000009b9,-0.19516204843166435,-0.0031229682700496877,0.2003588129551713,45046.00185687759,43521.844593629496,43324.09277246109,43054.836451935436,32253.366804742178,1462233600000,0.1917682220019829,"{""type"":""Point"",""coordinates"":[8.527825646066784,51.00038415654923]}"
000000000000000009ce,-0.16494890484547334,-0.005302871020297564,0.17440827321871719,41285.614939655796,39385.81346854246,39037.85067485541,38626.06962793687,34450.17703349283,1462320000000,0.2069573551416397,"{""type"":""Point"",""coordinates"":[8.226921047879204,51.004780830187926]}"
00000000000000000a44,-0.12263336918712088,0.23767869012068496,-0.0984541197903052,13446.167410071941,15844.699640287768,15306.354244604312,23913.105827338117,39441.27014388489,1462320000000,0.20899590849876404,"{""type"":""Point"",""coordinates"":[4.592267647305985,50.65396105480807]}"
00000000000000000a6b,-0.1286731396626573,0.1836867621531658,-0.025324588133094822,7427.469290101415,8107.129624339378,7617.126981859734,11061.247178974438,42222.94715040709,1462320000000,0.2361246794462204,"{""type"":""Point"",""coordinates"":[5.031966224883123,51.0068810667841]}"
00000000000000000b8d,-0.12268212909730412,0.17623541278285632,-0.0255969216766368,7372.402714285713,8026.962785714285,7570.921785714283,10820.810928571429,42037.25542857142,1462320000000,0.2361246794462204,"{""type"":""Point"",""coordinates"":[5.03115912759245,51.00639948387033]}"
00000000000000000991,-0.04735589551345329,0.1657979059728053,-0.12047605419864259,8497.466407162317,9326.413390424288,9355.333514986372,13094.310393149086,42941.93141300116,1462406400000,0.29905256628990173,"{""type"":""Point"",""coordinates"":[9.628278276844584,46.68269011571024]}"
00000000000000000a8c,-0.19291319684466127,0.3604726327915898,-0.16450533378401394,8657.232571469513,9738.827183492152,9434.638031095505,20218.329798667335,44832.57361897254,1462492800000,0.20371390879154205,"{""type"":""Point"",""coordinates"":[4.24465396558356,50.88302953502465]}"
00000000000000000adb,-0.33626373194669046,0.09034278805782067,0.2598466462210604,23308.1591706539,23022.97615629984,22718.2653907496,27230.60917065391,22578.499122807018,1462665600000,0.1327148824930191,"{""type"":""Point"",""coordinates"":[4.818772144416822,45.37886680408687]}"
00000000000000000af0,-0.16695296674004104,0.33737372882035893,-0.16124444685055975,10366.72425842522,12704.55008541699,12206.207175027183,24636.304239788788,39702.135347103576,1462665600000,0.17790789902210236,"{""type"":""Point"",""coordinates"":[4.848937963043384,46.83345232232723]}"
00000000000000000afc,-0.5132709495156244,-0.011259971313000711,0.5265162738972691,46344.93365868537,43983.36266585329,43381.21038584717,42415.14610340094,22557.84169589751,1462752000000,0.10432029515504837,"{""type"":""Point"",""coordinates"":[1.0314079100662454,47.79613210785672]}"
00000000000000000ab8,-0.24691040044478352,0.49089584022952887,-0.2356569298626645,8641.349372233111,10046.503084403803,9179.192902242543,26922.530517454103,42509.38007112272,1471996800000,0.029131121933460236,"{""type"":""Point"",""coordinates"":[6.1590263116468345,50.27038026398855]}"
000000000000000002ae,-0.16332241763772135,0.3819883213261517,-0.20400711016207512,8227.51959372394,9338.495035245962,8780.35814447055,19709.769498976726,43474.91207458499,1491004800000,0.028301218524575233,"{""type"":""Point"",""coordinates"":[2.9140492930332025,48.12223954519837]}"
00000000000000000ace,-0.43597313761045337,0.015378944920672072,0.4289776547035532,34193.10224141782,32722.054881227185,32281.65023456698,33290.044381562286,25497.20440836994,1491004800000,0.02022926885155024,"{""type"":""Point"",""coordinates"":[2.9823716393741004,48.99964348218175]}"
00000000000000000b02,-0.12162565608032562,0.3192787989814772,-0.20786059390838824,8720.87709923664,10117.45213740458,10182.548931297708,19746.509083969464,43623.143740458,1491004800000,0.03546933829784393,"{""type"":""Point"",""coordinates"":[3.058510789861688,47.73943909706321]}"
00000000000000000c2c,-0.06346529712863663,0.29168883836022147,-0.24721618895829112,9475.436758024329,11044.935658801107,11393.880844203422,20805.394034882007,42238.362743661135,1491004800000,0.02150512241137205,"{""type"":""Point"",""coordinates"":[8.24841391495681,49.799659720382586]}"
00000000000000000c2e,-0.07535185101414142,0.13150580011060742,-0.0381238472407746,7304.425771136919,7845.111694651972,7558.1395073600115,9855.048524299138,40517.239514757006,1491004800000,0.03564580902457237,"{""type"":""Point"",""coordinates"":[8.643673091435305,49.34220500241063]}"
00000000000000000c33,0.011388311699476798,0.14648328702460633,-0.1775194335915083,8840.562181055573,9472.797553303042,9890.370010485842,13288.434603285557,42979.24005592451,1491004800000,0.051256462931632996,"{""type"":""Point"",""coordinates"":[9.825410675316375,51.988957941896075]}"
00000000000000000c38,-0.1787754238943661,-0.013836930316190378,0.20523687213739833,27588.181423796315,27241.4986131854,26602.723632743047,25855.220325723632,32418.69234051632,1491004800000,0.03236071392893791,"{""type"":""Point"",""coordinates"":[6.7632166679845405,51.19777072378107]}"
00000000000000000c3d,-0.08720297175863816,0.04892478872174526,0.03667538829359746,26501.318285925387,26177.619652752124,26280.971555227192,28952.44765422978,35520.75869966753,1491004800000,0.02922004461288452,"{""type"":""Point"",""coordinates"":[8.666597329951074,49.41473674014599]}"
00000000000000000c3e,-0.08484789702265441,0.041113949563777945,0.042149637236591396,27524.451255539137,26975.05036927621,27079.385893648447,29375.86181683899,35333.65302806499,1491004800000,0.02922004461288452,"{""type"":""Point"",""coordinates"":[8.667333081624891,49.4150132044113]}"
00000000000000000acc,-0.3890006293096153,0.009593248952917077,0.3847286689870118,30779.336246825023,29458.628641864616,29190.627371881066,29756.11041386521,26044.14619751979,1491091200000,0.09947489947080612,"{""type"":""Point"",""coordinates"":[2.4814897362426316,48.868590502221]}"
00000000000000000ba1,-0.2161987743384729,0.32769154101648373,-0.09237062192156728,8632.362788379376,10118.54151238963,9613.275064084304,18658.265665052684,37879.71852748503,1491091200000,0.04488525912165642,"{""type"":""Point"",""coordinates"":[3.5362410403236657,51.15771015991691]}"
00000000000000000c36,-0.17953286644794955,0.002450280505749263,0.1753805088948646,31439.146978417273,29937.052805755393,30049.523381294966,30184.652086330938,32256.75913669065,1491091200000,0.07708572596311569,"{""type"":""Point"",""coordinates"":[7.186033088973334,50.66063632908508]}"
00000000000000000c37,-0.0775685929181296,0.25781202552025634,-0.18579002413027532,9100.288715664436,10447.235189309571,10490.03348181143,17819.433110616177,40125.917594654784,1491091200000,0.08530612289905548,"{""type"":""Point"",""coordinates"":[11.753909453516968,49.156951649145235]}"
000000000000000002b0,-0.43021212886495686,-5.121454578895962E-4,0.43714843541025966,37756.28864045619,35959.58470888356,35386.63850540217,35350.37792617046,22507.868547418966,1491177600000,0.08594111353158951,"{""type"":""Point"",""coordinates"":[2.4301208921069346,48.626898306922115]}"
00000000000000000889,-0.15189381500819757,0.011095202481278495,0.13199037762835375,47218.96339495304,45687.68207159624,46542.685666079815,47548.41556631455,32126.527435446005,1491177600000,0.06214358859767637,"{""type"":""Point"",""coordinates"":[6.0987303472021415,49.744598740574645]}"
00000000000000000a2a,-0.037159526926565704,0.07074059120318041,-0.046770827561229286,30452.84221556886,31315.497230538913,32144.776197604777,36935.02844311377,34411.87499999999,1491177600000,0.10027142614126205,"{""type"":""Point"",""coordinates"":[7.091549196751866,48.748007491533706]}"
