,lat,lon,date
4325,50.123619,8.627018,1651017600000
4337,49.435454,3.969256,1651536000000
4345,51.237547,6.835932,1649548800000
4374,51.285997,6.655785,1650067200000
4377,52.069519,10.177692,1651017600000
4380,51.442906,9.233532,1651449600000
4381,49.995166,6.889224,1651017600000
4388,49.950639,8.0411,1650844800000
4391,50.219519,8.907771,1651795200000
4392,51.198387,7.033622,1650067200000
4395,50.912722,6.119451,1650240000000
4431,52.389486,12.927109,1652313600000
4433,51.197556,9.648289,1652054400000
4449,51.652164,7.320249,1651795200000
4451,51.025882,13.789955,1651104000000
4453,50.812893,8.780505,1651449600000
4486,51.377993,12.376533,1651449600000
4490,51.312037,10.098742,1651536000000
4501,51.071143,7.346336,1651708800000
4504,54.290038,10.888695,1651968000000
4508,47.801576,9.086094,1650585600000
4512,47.801537,9.086071,1651017600000
4513,51.292403,9.472977,1650585600000
4524,48.540462,2.661,1649548800000
4538,51.197584,9.648252,1650067200000
4547,51.091363,7.027187,1651017600000
4549,50.023529,8.175845,1650067200000
4552,51.296111,9.456944,1651449600000
4561,53.519674,8.100638,1650758400000
4564,51.308159,9.670226,1651536000000
4578,47.838193,12.962462,1650844800000
4591,51.476548,6.891236,1650931200000
4593,49.860009,8.743836,1651881600000
4599,51.387286,9.526482,1651968000000
4615,51.283154,9.649135,1651017600000
4619,50.053668,8.883705,1649462400000
4623,48.883198,9.601984,1651190400000
4635,41.629219,2.158285,1640736000000
4636,51.575681,-0.241835,1648944000000
4637,52.468917,13.426245,1617408000000
4640,42.152088,1.990791,1648857600000
4641,49.447901,6.740227,1650153600000
4642,47.99934,3.729611,1554422400000
4643,47.500062,19.06017,1649548800000
4644,48.230224,16.360894,1649203200000
4645,50.997147,12.620713,1652745600000
4646,54.371572,10.146458,1651363200000
4647,41.166717,24.133333,1648857600000
4648,48.4629,1.44583,1586390400000
4650,48.27404,1.71186,1523145600000
4651,47.2864,1.48411,1523664000000
4652,43.02035,1.31678,1617494400000
4653,46.88736,1.41244,1524009600000
4654,46.59423,1.01553,1522540800000
4655,46.10165,-0.75308,1586995200000
4663,51.121667,7.473889,1650240000000
4667,49.909799,7.014087,1649721600000
4671,49.834975,8.500855,1649289600000
4702,51.539266,7.608888,1649721600000
4705,49.889044,9.024947,1649894400000
4706,50.357827,8.737063,1649808000000
4711,51.074171,7.006504,1649808000000
4721,51.088084,9.107766,1650067200000
4738,51.198433,7.033314,1649980800000
4739,51.934423,7.678323,1649721600000
4744,51.045261,2.383916,1649721600000
4746,49.43867,10.373319,1649980800000
4756,49.991774,8.172855,1650672000000
4762,49.649972,8.786063,1649721600000
4779,49.979042,8.075046,1649808000000
4800,51.335101,9.517729,1649635200000
4806,51.195478,6.76289,1650326400000
4826,51.696679,6.369948,1649721600000
4837,49.988799,8.174126,1649462400000
4838,50.396258,7.462827,1649030400000
4846,53.238974,10.404028,1649721600000
4853,47.746569,9.131679,1650412800000
4856,48.190591,16.382426,1649980800000
4859,52.142338,9.951759,1649721600000
4888,51.513492,7.269574,1649635200000
4903,50.777472,6.163447,1650240000000
4906,52.462672,13.400386,1649376000000
4913,50.973757,11.027518,1648944000000
4919,49.991778,8.172675,1649030400000
4921,49.593802,8.211044,1649808000000
4923,51.117707,6.90947,1650412800000
4940,51.310971,9.472,1649635200000
4943,51.853517,7.466964,1649808000000
4945,54.329469,10.121847,1649548800000
4950,50.553677,8.51054,1648944000000
4952,48.466638,4.546588,1650672000000
4956,47.785631,13.031841,1649203200000
4957,51.117633,6.909617,1586649600000
4960,48.181371,16.388804,1649721600000
4966,41.745626,8.871222,1649289600000
4977,49.593838,8.211138,1650672000000
4981,49.240492,7.257344,1555545600000
4986,52.142303,9.951887,1649116800000
4988,49.971356,8.960698,1650240000000
4990,50.440678,8.833211,1649980800000
4993,49.867185,9.9054,1649808000000
4994,50.891038,6.286664,1649548800000
4995,51.088188,9.108026,1649721600000
5012,50.553656,8.510482,1648944000000
5025,50.037647,6.673456,1649635200000
5026,51.11766,6.909706,1586563200000
5030,50.652789,3.185286,1649721600000
5039,50.409132,8.161437,1650672000000
5049,50.113588,8.551188,1649635200000
5052,51.340456,7.513952,1650585600000
5066,51.181198,7.153603,1649980800000
5067,52.452868,9.880362,1649635200000
5077,51.325069,7.028825,1650153600000
5084,51.920045,7.526708,1649808000000
5085,52.36597,9.706313,1649548800000
5103,48.300278,10.165556,1640390400000
5114,48.240969,7.887998,1649635200000
5117,50.180044,8.890176,1650412800000
5121,48.87559,9.073765,1649721600000
5179,51.287077,9.459967,1650240000000
5181,51.513342,7.269745,1649635200000
5183,49.991774,8.172787,1649894400000
5185,51.091749,7.027702,1649721600000
5189,49.451111,7.911944,1649548800000
5190,49.964841,8.054109,1649462400000
5191,51.217108,6.850383,1649548800000
5195,51.51543,6.52573,1649894400000
5200,49.489583,8.739778,1649635200000
5208,50.85123,6.077053,1649548800000
5211,51.202713,6.761672,1648944000000
5233,51.125781,6.932696,1649548800000
5235,49.660844,8.003878,1649721600000
5237,50.940982,6.094662,1649721600000
5238,51.20272,6.761657,1649980800000
5242,51.070121,7.010149,1649808000000
5247,50.281894,8.803741,1649203200000
5251,47.511569,20.635864,1649030400000
5252,51.1177,6.909403,1586304000000
5253,51.310868,9.471239,1620777600000
5263,51.20262,6.761585,1650672000000
5292,50.125074,8.826353,1649548800000
5293,51.206144,7.181369,1649289600000
5297,51.397738,7.183291,1650326400000
5314,49.989051,8.447143,1649808000000
5318,51.44954,6.866608,1650758400000
5319,52.140556,8.700556,1650240000000
5323,50.652654,3.185494,1650067200000
5325,50.123368,8.627176,1649462400000
5344,46.235242,2.301988,1649894400000
5352,38.118748,-2.669757,1650758400000
5353,50.35775,8.737114,1649808000000
5354,51.947179,7.622233,1649721600000
5355,51.27786,9.383919,1649635200000
5356,44.64325,4.872922,1649030400000
5358,51.193686,6.971472,1649635200000
5363,53.648759,9.789634,1650412800000
5365,50.942528,6.837769,1649980800000
5366,51.577197,6.514981,1649462400000
5369,50.279922,2.779633,1649548800000
5372,50.851222,6.077028,1649548800000
5382,51.744762,7.176819,1650240000000
5390,50.930362,6.853061,1650240000000
5410,51.557383,0.12071,1619481600000
5414,51.297686,7.088903,1650240000000
5416,51.088158,9.107916,1649635200000
5429,51.122222,6.7215,1649721600000
5432,53.648708,9.789634,1651104000000
5446,50.124187,8.62702,1649721600000
5457,51.539497,7.235284,1649548800000
5470,51.970347,7.615705,1649721600000
5475,51.175178,6.431786,1650672000000
5484,50.077741,8.230324,1649635200000
5485,51.488816,7.368315,1649462400000
5491,50.124995,8.826526,1649980800000
5492,51.539483,7.235223,1649548800000
5502,50.281907,8.803843,1649980800000
5507,50.092865,8.250749,1649635200000
5508,51.598599,7.306952,1649721600000
5519,51.973807,7.587491,1650240000000
5521,49.512864,5.396389,1649548800000
5541,50.254005,7.608931,1649721600000
5551,51.401299,6.670185,1649462400000
5552,50.123384,8.627181,1649462400000
5555,44.187828,4.840432,1649376000000
5557,50.081203,8.978739,1650067200000
5558,51.619359,6.190968,1649548800000
5571,50.518575,8.288245,1649635200000
5579,51.068654,2.514725,1649635200000
5598,49.005718,8.384569,1649980800000
5604,52.289225,9.519383,1649289600000
5607,47.823913,13.049393,1649203200000
5612,49.24043,7.257401,1555545600000
5615,51.162091,6.861894,1648944000000
5616,49.488288,7.248825,1621641600000
5617,51.619373,6.472229,1649635200000
5618,48.67124,9.125096,1649894400000
5620,49.958611,8.278056,1649548800000
5621,51.53172,7.222805,1649548800000
5622,48.777365,9.117345,1649635200000
5624,50.991252,7.040101,1649808000000
5625,54.2925,10.154722,1649635200000
5627,52.302811,10.612106,1650326400000
5632,51.695247,6.371761,1648944000000
5634,51.331587,6.374694,1649721600000
5639,49.889674,9.024725,1648944000000
5649,51.303007,7.317045,1649548800000
5652,50.69658,7.228055,1649980800000
5653,46.544621,3.91196,1649116800000
5655,49.823009,7.900644,1648944000000
5674,51.361854,12.37496,1649203200000
5676,47.785561,13.031919,1649203200000
5682,47.403768,-0.529743,1649462400000
5683,51.425709,6.883806,1648944000000
5684,51.696705,6.369819,1648944000000
5685,49.896667,8.514444,1650412800000
5693,50.126293,8.614473,1649808000000
5708,54.210833,10.217222,1649808000000
5710,51.29761,7.088943,1650240000000
5713,49.450833,7.912222,1649376000000
5714,54.32939,10.121702,1649548800000
5725,51.480653,6.634905,1649376000000
5727,51.470548,6.472307,1650412800000
5742,50.854477,9.22258,1649548800000
5746,50.504467,9.796455,1650672000000
5785,51.566497,9.988155,1650758400000
5788,49.419127,8.175641,1650240000000
5790,49.904478,8.266377,1649980800000
5793,50.379912,8.719569,1649721600000
5799,51.435762,6.912424,1617235200000
5801,51.324818,6.250832,1650412800000
5802,50.110435,7.198992,1649635200000
5805,50.991264,7.040075,1649548800000
5806,51.249118,6.385563,1650067200000
5808,49.451111,7.912222,1649894400000
5813,50.375237,2.814153,1649721600000
5814,49.791472,7.734095,1649721600000
5821,51.117117,7.032339,1649635200000
5824,51.286143,6.655843,1650326400000
5827,51.806944,6.126389,1649894400000
5828,48.793476,9.936042,1649721600000
5829,49.317316,8.539853,1650067200000
5833,49.714961,11.042954,1649980800000
5834,51.21912,6.095313,1649894400000
5842,49.209722,0.726389,1523664000000
5844,44.437028,26.089697,1554595200000
5848,50.301828,8.056395,1617321600000
5851,51.499474,11.989043,1554336000000
5852,51.32085,7.303055,1620432000000
5853,47.79677,13.023904,1620950400000
5854,51.499687,6.827567,1618963200000
5857,51.589952,9.295068,1585699200000
5858,51.910525,7.63587,1618704000000
5859,51.064197,7.028839,1617408000000
5864,49.6366,6.30654,1650412800000
5866,50.072943,30.910129,1649289600000
5867,50.775642,33.595339,1652400000000
5868,52.580867,13.464158,1651536000000
5869,48.115109,14.895538,1652054400000
5870,49.716287,6.502952,1652486400000
5873,46.15618,8.76552,1618531200000
5877,47.55741,7.87042,1618963200000
5878,47.6851,8.80381,1617235200000
5879,48.214101,16.352093,1651536000000
5880,50.758482,6.283243,1651708800000
5881,51.307307,12.40732,1651449600000
5882,50.471022,30.502907,1651622400000
5883,46.949588,7.870147,1651104000000
5884,48.197163,16.333817,1651190400000
5885,48.177744,16.330981,1651363200000
5886,47.0772,15.450461,1651190400000
5887,54.35606,10.071152,1651190400000
5888,51.142568,14.965827,1651190400000
5889,45.468922,8.882427,1651190400000
5890,48.364961,16.375464,1651276800000
5891,51.833809,9.464993,1651276800000
5892,49.882419,7.79717,1651968000000
5893,44.421385,7.724185,1649376000000
5894,52.402664,7.957267,1651190400000
5895,52.567807,13.464572,1652054400000
5899,48.615953,2.406356,1651363200000
5900,49.640646,6.270761,1619136000000
5901,48.313738,14.281148,1651276800000
5903,49.604827,6.389171,1619136000000
5904,50.885257,12.08072,1651276800000
5905,52.571296,13.318736,1651190400000
5906,48.150204,16.310838,1651190400000
5907,48.329981,14.309321,1651190400000
5908,59.17105,17.43049,1651363200000
5911,56.16034,12.57542,1649635200000
5913,59.17105,17.43051,1651363200000
5917,50.123849,8.709437,1650585600000
5918,49.727497,6.650687,1650758400000
5919,47.278798,11.402766,1650672000000
5920,48.071945,11.667778,1650585600000
5921,44.786839,2.800406,1650672000000
5923,47.28543,11.454895,1650499200000
5924,49.8625,8.638563,1650585600000
5925,49.774637,9.912135,1650153600000
5926,49.498051,9.392193,1649894400000
5927,48.194967,16.261113,1650758400000
5928,48.306177,16.327525,1650672000000
5929,51.186075,6.801966,1650758400000
5930,49.498009,9.392178,1649894400000
5931,49.882333,7.797058,1650585600000
5933,51.117954,6.778308,1650844800000
5934,46.621215,14.29392,1650412800000
5935,48.004435,16.271849,1650585600000
5936,50.338859,30.488419,1619136000000
5937,52.604122,13.396367,1650412800000
5938,45.983786,3.982711,1650585600000
5939,54.317581,10.119708,1651104000000
5940,50.944444,7.071667,1651017600000
5941,48.211675,16.35458,1648857600000
5942,51.011146,9.930601,1650499200000
5944,50.789591,7.840512,1649980800000
5946,50.458771,30.498403,1650412800000
5947,48.294537,7.910077,1367452800000
5948,50.127061,8.656656,1649203200000
5949,50.063788,8.335016,1366156800000
5950,49.133423,8.540209,1649980800000
5951,47.790715,7.338485,1649548800000
5952,46.285335,6.16503,1649548800000
5953,44.37096,26.093154,1649289600000
5954,46.727885,15.620635,1649289600000
5955,48.000298,7.807322,1649116800000
5956,49.436043,32.067809,1649376000000
5958,41.701038,9.06284,1649376000000
5960,48.770031,9.149168,1649203200000
5961,52.502973,13.249358,1649894400000
5963,48.219216,16.353255,1649030400000
5966,50.052145,36.199537,1649116800000
5967,50.5221,4.8433,1648944000000
5968,43.355291,-5.079488,1649289600000
5971,48.580339,7.759176,1649203200000
5972,48.288965,16.326858,1650499200000
5973,50.626887,7.892644,1650240000000
5974,42.898753,23.792581,1648771200000
5975,45.806009,9.88575,1648857600000
5976,48.208853,16.345381,1650499200000
5977,46.2132,7.5792,1649721600000
5978,48.114541,7.58324,1619395200000
5979,51.340708,12.367722,1649721600000
5980,50.872822,4.262737,1649548800000
5981,47.754193,16.661697,1648857600000
5982,44.787553,2.800695,1649894400000
5983,49.534668,8.381531,1648944000000
5984,45.296811,7.392392,1649289600000
5985,47.268269,11.35117,1648944000000
5986,49.882225,7.797166,1649548800000
5987,48.390628,11.741716,1649721600000
5988,50.133997,8.700569,1649462400000
5990,49.9508,7.114532,1649635200000
5991,50.68435,7.073911,1649548800000
5992,45.443212,11.004311,1649462400000
5993,48.174524,12.833093,1649808000000
5996,50.063678,8.335101,1366502400000
5997,51.149373,4.621599,1650067200000
5998,52.553475,13.405372,1650326400000
6001,50.97617,5.874288,1649721600000
6002,47.086571,-1.49841,1648857600000
6003,42.176446,2.44529,1649030400000
6004,51.339083,12.364128,1648944000000
6007,46.249005,6.141378,1649548800000
6008,49.882376,7.797031,1649548800000
6009,50.19228,8.573751,1650326400000
6011,51.117325,6.836852,1649548800000
6012,48.208858,16.345388,1650499200000
6013,47.079466,15.41084,1650499200000
6014,45.679108,5.043109,1649116800000
6015,47.079557,15.410509,1650499200000
6016,47.40851,8.438988,1649635200000
6017,44.462455,26.13671,1649894400000
6018,49.857652,8.637918,1649203200000
6019,43.68667,1.494412,1649030400000
6020,43.864681,3.315875,1649721600000
6021,50.003589,8.216662,1649635200000
6023,49.556425,6.122075,1650153600000
6024,51.575883,-0.241367,1648944000000
6025,48.245116,16.35609,1617235200000
6026,48.409363,2.701283,1586390400000
6027,49.464638,10.884729,1618358400000
6028,50.105311,8.713542,1617321600000
6029,51.863357,5.765262,1619222400000
6030,49.000549,9.789402,1617321600000
6031,41.259729,1.644159,1428969600000
6032,48.90011,2.143243,1554595200000
6033,50.887816,6.985266,1617321600000
6034,42.608404,23.383482,1619568000000
6036,48.061987,16.292432,1585872000000
6037,51.787605,5.921044,1618876800000
6038,48.229531,16.307744,1618963200000
6039,55.416084,10.39874,1620950400000
6040,50.105436,8.713369,1617321600000
6042,49.478848,10.802478,1618358400000
6043,48.063353,16.290498,1619136000000
6044,50.835848,4.535086,1586649600000
6045,49.997019,14.658097,1618099200000
6046,51.379207,12.329969,1620518400000
6048,51.065927,3.682198,1618617600000
6049,46.944651,15.34276,1619913600000
6050,47.725405,16.447625,1617580800000
6053,51.850442,5.944551,1554595200000
6054,47.717215,16.435863,1617580800000
6055,49.788539,6.078876,1619827200000
6056,47.32206,5.102084,1618358400000
6057,48.255474,17.198708,1617494400000
6058,45.146972,10.383913,1617926400000
6060,51.851528,4.323125,1618617600000
6061,49.206028,16.661729,1618099200000
6062,51.165218,6.964185,1619049600000
6063,45.221001,10.258735,1585958400000
6064,50.135794,8.628939,1619395200000
6065,47.322093,5.10218,1618358400000
6066,50.62985,4.783341,1619481600000
6067,50.334228,8.716806,1619136000000
6068,49.695308,8.178577,1618704000000
6069,50.382361,3.584716,1617408000000
6070,47.649283,15.629061,1587686400000
6072,48.101561,11.547817,1618012800000
6073,51.511693,9.945388,1619049600000
6074,51.351085,12.352451,1585699200000
6075,49.196992,16.59833,1619827200000
6076,46.994787,15.94321,1620518400000
6077,46.086631,11.177704,1586390400000
6078,51.854691,4.323825,1618531200000
6079,46.72934,3.934157,1619049600000
6080,49.153893,6.144574,1619395200000
6081,48.226172,16.338177,1586736000000
6082,48.225548,16.497787,1617321600000
6083,46.052098,13.212678,1619136000000
6084,51.061064,3.676408,1617235200000
6085,51.491322,5.561528,1618185600000
6086,52.43885,13.339286,1620518400000
6087,48.718938,-3.989314,1524787200000
6088,52.519413,13.430638,1618617600000
6089,48.295349,16.370641,1586649600000
6091,45.623123,6.800077,1619049600000
6093,48.063432,16.290342,1619136000000
6095,50.433274,4.867287,1619049600000
6096,51.49815,5.517606,1618704000000
6097,51.787625,5.921025,1618185600000
6107,47.780449,13.036484,1619740800000
6108,50.593004,6.491346,1622419200000
6150,51.669987,9.365967,1619913600000
6179,51.377772,6.743837,1618704000000
6187,51.36771,7.4899,1621468800000
6210,50.652627,3.185545,1619481600000
6218,51.328234,6.670602,1618963200000
6270,49.831541,6.290494,1619222400000
6289,51.512426,6.871463,1617235200000
6378,50.622702,3.163114,1617926400000
6386,50.632838,3.113151,1618617600000
6444,48.130364,7.849714,1619308800000
6501,51.365429,6.63636,1619049600000
6545,51.365424,6.636354,1619395200000
6556,51.365427,6.636366,1619222400000
6636,47.824934,8.860023,1621728000000
6651,50.735569,6.172564,1618358400000
6662,50.652657,3.185494,1619222400000
6696,51.365425,6.636364,1618272000000
6697,52.272247,10.523258,1617235200000
6699,50.652668,3.185468,1618963200000
6704,51.365422,6.636364,1618617600000
6745,52.289825,10.508642,1620604800000
6752,49.627487,11.415642,1617494400000
6761,51.227108,10.4489,1619136000000
6764,51.983192,7.630574,1620518400000
6770,50.652654,3.185506,1618876800000
6786,50.652657,3.185492,1617235200000
6845,51.935856,7.15099,1618704000000
6910,49.982871,7.020271,1618358400000
6914,47.515633,8.717312,1630108800000
6922,51.94703,7.627135,1618617600000
6956,51.669971,9.366083,1620604800000
6958,51.36543,6.636361,1618444800000
6976,49.970143,9.061264,1619136000000
7007,50.768209,7.39411,1621814400000
7097,51.559288,9.966645,1619222400000
7101,50.768222,7.394051,1620950400000
7231,47.793327,13.035539,1619136000000
7268,52.051014,7.478513,1618876800000
7335,50.652647,3.185505,1618272000000
7379,47.793413,13.035522,1619308800000
7421,47.796848,13.024425,1620518400000
7501,51.910646,7.635804,1618704000000
7570,51.556458,9.963258,1619222400000
7601,50.687927,6.356039,1617926400000
7629,50.751072,2.247773,1619481600000
7665,52.036256,7.616653,1617408000000
7700,51.436073,6.913467,1585699200000
7702,51.719392,9.991822,1586390400000
7708,50.640808,3.150231,1586908800000
7712,50.622623,3.163247,1586563200000
7723,50.548568,2.866951,1585872000000
7747,45.799204,20.124239,1619827200000
7748,47.082008,32.223275,1619654400000
7749,50.370575,30.48417,1619654400000
7752,46.908023,9.470915,1523577600000
7754,48.222072,16.36874,1554163200000
7755,50.532305,30.504478,1618790400000
7756,50.743514,14.309958,1620518400000
7757,51.088333,3.716389,1619222400000
7758,44.38349,0.32515,1586736000000
7762,45.30063,0.97357,1586390400000
7764,50.22423,1.53028,1461110400000
7770,50.0529,3.34873,1497225600000
7771,49.9634,3.20887,1497312000000
7773,49.51384,2.65492,1554940800000
7775,49.96197,2.37339,1523145600000
7778,49.60402,3.20741,1523318400000
7781,49.88164,4.22393,1525996800000
7784,47.1331,2.54747,1585958400000
7785,46.2807,1.50562,1589500800000
7786,43.54398,1.39191,1397779200000
7787,44.20724,0.25656,1523059200000
7788,45.757822,4.94821,1617840000000
7789,47.005,19.918056,1617494400000
7790,51.297356,6.365658,1618704000000
7791,47.003611,19.920278,1618012800000
7792,52.293182,10.531629,1533254400000
7793,49.438316,8.498739,1618617600000
7794,51.309105,9.465714,1428019200000
7795,47.26791,11.379929,1397088000000
7797,48.145251,11.975267,1586476800000
7799,40.305634,-3.744758,1623456000000
7800,51.320713,12.340198,1620432000000
7801,51.541391,9.987488,1619222400000
7802,44.376835,5.513862,1555718400000
7804,49.881695,8.180397,1586217600000
7806,51.541598,9.987656,1619222400000
7807,45.750252,0.736016,1617667200000
7808,48.178355,14.525915,1619740800000
7812,57.70616,12.02738,1618790400000
7813,57.70636,12.02656,1618012800000
7814,50.320997,31.728698,1618444800000
7815,47.000071,6.945121,1429401600000
7816,48.004326,16.271422,1586390400000
7817,51.538419,9.937108,1619481600000
7818,51.540336,9.984353,1619395200000
7819,49.937939,11.531553,1623974400000
7820,49.455714,11.097853,1619395200000
7821,49.052757,11.359398,1619222400000
7822,49.532351,11.154055,1619049600000
7824,47.269212,11.404102,1587168000000
7825,48.191435,16.127051,1619136000000
7826,46.872129,15.856542,1522627200000
7827,47.549039,7.541353,1620345600000
7833,51.059948,13.76964,1621036800000
7839,51.156506,6.8753,1591056000000
7840,50.147907,8.150636,1596412800000
7841,50.147942,8.817052,1591488000000
7843,47.59502,9.727334,1597017600000
7846,50.969292,6.933124,1618012800000
7851,50.770039,6.072449,1619395200000
7855,49.944401,8.457765,1618876800000
7856,51.123768,14.956393,1586044800000
7859,49.796967,8.256813,1619481600000
7862,49.913128,9.14184,1586304000000
7863,49.486534,8.431168,1586131200000
7864,49.944534,8.457661,1622332800000
7873,49.944527,8.457736,1586649600000
7875,51.484783,7.210825,1586563200000
7878,49.796936,8.256763,1619222400000
7879,48.90292,9.412596,1586563200000
7882,53.51527,9.835188,1620432000000
7887,51.91853,10.451023,1619481600000
7889,47.686886,9.15144,1619136000000
7891,51.485836,11.956191,1586476800000
7892,50.82597,12.855417,1589673600000
7893,50.486195,12.202096,1628899200000
7894,48.167824,11.314269,1591142400000
7895,53.597919,10.118325,1619222400000
7897,50.417553,8.227487,1617840000000
7898,50.273819,8.624014,1591920000000
7902,51.328537,12.41817,1585958400000
7904,51.289776,9.466473,1618704000000
7906,49.683853,8.671358,1590883200000
7916,48.939102,8.947991,1585872000000
7918,49.945309,11.595849,1586736000000
7923,48.407909,11.767249,1618963200000
7924,50.123535,8.662687,1623628800000
7932,49.796906,8.256763,1585699200000
7934,48.738136,11.420975,1618876800000
7942,54.499077,9.839955,1619308800000
7943,51.199383,6.804733,1617494400000
7944,49.366486,8.52496,1617408000000
7945,48.748493,9.391079,1617321600000
7948,50.849686,6.147805,1586908800000
7951,50.483139,8.920147,1586390400000
7954,49.522728,8.52654,1622937600000
7957,51.197224,9.483202,1619395200000
7958,50.812138,8.746422,1589068800000
7959,51.55624,9.956178,1617235200000
7960,50.643734,8.596383,1617321600000
7966,48.82399,9.207273,1586304000000
7968,48.734547,9.309142,1618099200000
7972,48.783089,9.323036,1619136000000
7975,50.373665,6.707151,1590796800000
7979,50.403511,8.958879,1585785600000
7980,49.796936,8.256765,1618790400000
7981,51.556541,10.726213,1619481600000
7982,49.460484,8.671474,1585958400000
7992,49.796936,8.256802,1586476800000
7997,50.275303,8.648038,1617321600000
7999,50.157986,8.498955,1618704000000
8003,54.281395,12.414455,1590969600000
8010,50.862835,6.148056,1585699200000
8014,50.71619,9.222199,1586476800000
8016,49.333008,11.421404,1586476800000
8018,51.783585,7.043411,1622764800000
8020,52.457836,13.367632,1585958400000
8022,51.00428,6.236504,1586304000000
8024,48.237366,11.496677,1622764800000
8025,49.191315,8.277765,1586217600000
8026,49.275375,9.218227,1617494400000
8027,50.072395,9.126682,1620432000000
8034,50.537205,8.930478,1617408000000
8036,50.181469,8.538036,1617926400000
8037,48.502281,9.369233,1617321600000
8045,48.899879,9.427128,1587081600000
8046,50.726181,7.007496,1585699200000
8050,52.512302,13.309892,1596585600000
8052,48.121872,7.742271,1595116800000
8055,48.77726,9.001693,1586217600000
8056,50.219261,8.590879,1617408000000
8057,47.736549,7.253942,1623369600000
8058,48.137863,11.54077,1620086400000
8059,50.111443,8.96036,1586131200000
8062,51.509457,11.97686,1618790400000
8064,47.812309,9.176458,1617840000000
8068,49.80032,7.939768,1619395200000
8069,54.499081,9.839997,1619740800000
8070,49.423672,10.900352,1617235200000
8071,51.301655,6.377156,1618876800000
8072,48.103439,11.729182,1619568000000
8075,51.05994,13.769631,1620432000000
8076,49.523907,8.374055,1618704000000
8079,51.484081,11.968422,1617235200000
8080,54.246609,12.403718,1590969600000
8084,52.453918,13.404007,1585699200000
8089,51.509098,7.056952,1618617600000
8090,49.362762,7.776761,1586131200000
8091,50.417793,8.232342,1618876800000
8093,48.934765,9.185144,1585958400000
8094,48.805733,9.245424,1617494400000
8100,50.275173,8.648235,1585699200000
8101,51.055969,10.3613,1587168000000
8104,51.022442,13.826704,1618790400000
8111,52.361629,9.388072,1622851200000
8115,48.899723,9.195,1618272000000
8118,51.509369,11.977053,1620518400000
8119,54.498878,9.839962,1618876800000
8121,51.434002,7.030202,1617408000000
8122,54.329418,10.114334,1586217600000
8123,50.416286,8.232466,1617926400000
8126,52.610962,13.395018,1586044800000
8127,48.077785,11.618853,1587081600000
8129,52.323963,9.722011,1619568000000
8130,50.524422,6.559528,1618963200000
8131,51.80941,10.348583,1619481600000
8134,51.358913,10.888326,1617235200000
8136,50.860275,12.95895,1586044800000
8140,50.351612,8.005508,1595635200000
8141,52.516937,13.305997,1591315200000
8143,49.486267,8.431696,1585699200000
8144,49.420929,7.692137,1586044800000
8146,48.757999,9.353657,1620864000000
8147,49.415573,8.661277,1462060800000
8149,53.217316,10.140298,1590969600000
8151,49.913139,9.141834,1586390400000
8152,50.900986,8.039127,1619740800000
8153,54.036758,11.928367,1617408000000
8155,52.290161,9.534276,1619395200000
8157,49.4865,8.431184,1585872000000
8160,50.977886,11.02581,1619568000000
8165,49.905663,8.483162,1554163200000
8167,50.06155,7.349908,1617408000000
8168,49.205532,10.710883,1619308800000
8172,50.201897,9.108673,1586649600000
8174,50.856972,6.147639,1586217600000
8175,50.136112,8.614699,1590883200000
8176,48.48494,10.034518,1619222400000
8179,49.473923,10.790372,1618704000000
8187,50.417603,8.232294,1585699200000
8188,50.151386,11.310717,1623283200000
8189,52.528648,13.580303,1586304000000
8191,48.792503,12.893401,1617494400000
8192,53.623444,10.040428,1617580800000
8193,50.790329,7.575724,1592092800000
8195,51.481491,6.782169,1620518400000
8197,51.391464,11.311131,1628985600000
8198,51.530598,11.891933,1588291200000
8201,48.873989,10.707059,1593129600000
8210,49.913132,9.141762,1586563200000
8212,50.918369,11.562243,1619222400000
8216,48.124081,11.623606,1585785600000
8224,50.857784,12.961163,1618963200000
8229,46.944631,15.342785,1619913600000
8230,50.317927,31.735458,1618099200000
8231,48.004394,16.271707,1618012800000
8245,49.5918,6.15427,1619827200000
8247,49.6277,6.27883,1555804800000
8249,49.7446,6.09873,1491177600000
8251,49.7083,6.43152,1619568000000
8254,49.6814,6.41752,1586131200000
8255,49.6994,6.41761,1619568000000
8257,49.6637,6.08499,1524355200000
8258,49.5099,6.12082,1617235200000
8272,50.490435,4.400342,1620259200000
8273,51.117416,6.836812,1619308800000
8274,36.98479,-3.119483,1460678400000
8275,49.765854,6.592313,1617926400000
8276,50.41486,30.659782,1624147200000
8277,51.481671,5.461425,1618876800000
8278,50.869244,4.704173,1618444800000
8279,50.554665,4.696664,1617321600000
8280,47.091094,15.434942,1620432000000
8281,36.980302,-3.116789,1414022400000
8282,51.5077,-0.24739,1618704000000
8283,51.163055,4.754003,1555891200000
8284,47.511944,19.031944,1619481600000
8285,51.445795,6.976164,1586390400000
8286,47.267979,11.378407,1365033600000
8287,51.341837,12.260012,1618099200000
8288,50.674011,10.111117,1618963200000
8289,49.984869,8.252766,1617321600000
8291,51.117363,6.836817,1618704000000
8292,51.508124,9.965294,1619222400000
8294,47.312408,8.8574,1587513600000
8295,49.043507,17.256239,1620432000000
8296,46.237051,6.077767,1585699200000
8300,47.382133,8.495714,1586563200000
8301,49.785295,6.280167,1620518400000
8302,50.505193,30.506842,1623628800000
8303,44.306359,2.236322,1620259200000
